[111/756] 2022-04-13T02:00:00  total_mb=5114  pods=2
  → pod=target-app-55dc8c66cd-8dr7b status=200  latency=1655.4ms
  → pod=target-app-799b9dff59-jm5dl status=200  latency=1331.7ms
[112/756] 2022-04-13T02:40:00  total_mb=5259  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=2875.4ms
[113/756] 2022-04-13T03:20:00  total_mb=5277  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3176.3ms
[114/756] 2022-04-13T04:00:00  total_mb=5299  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=2912.3ms
[115/756] 2022-04-13T04:40:00  total_mb=5302  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=2938.7ms
[116/756] 2022-04-13T05:20:00  total_mb=5369  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3135.1ms
[117/756] 2022-04-13T06:00:00  total_mb=5370  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3141.2ms
[118/756] 2022-04-13T06:40:00  total_mb=5492  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3309.5ms
[119/756] 2022-04-13T07:20:00  total_mb=5558  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3157.3ms
[120/756] 2022-04-13T08:00:00  total_mb=5582  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3251.1ms
[121/756] 2022-04-13T08:40:00  total_mb=5679  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3274.3ms
[122/756] 2022-04-13T09:20:00  total_mb=5899  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3101.1ms
[123/756] 2022-04-13T10:00:00  total_mb=5931  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3223.7ms
[124/756] 2022-04-13T10:40:00  total_mb=5983  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3345.9ms
[125/756] 2022-04-13T11:20:00  total_mb=6046  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3226.0ms
[126/756] 2022-04-13T12:00:00  total_mb=6025  pods=1
  → pod=target-app-799b9dff59-jm5dl status=200  latency=3501.5ms
[127/756] 2022-04-13T12:40:00  total_mb=6008  pods=2
  → pod=target-app-757955768f-x25g9 status=200  latency=1693.2ms
  → pod=target-app-799b9dff59-jm5dl status=200  latency=2144.9ms
[128/756] 2022-04-13T13:20:00  total_mb=6010  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3263.9ms
[129/756] 2022-04-13T14:00:00  total_mb=6074  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3210.2ms
[130/756] 2022-04-13T14:40:00  total_mb=6027  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3362.0ms
[131/756] 2022-04-13T15:20:00  total_mb=6036  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3390.7ms
[132/756] 2022-04-13T16:00:00  total_mb=6058  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3306.5ms
[133/756] 2022-04-13T16:40:00  total_mb=6120  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3286.3ms
[134/756] 2022-04-13T17:20:00  total_mb=6116  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3407.4ms
[135/756] 2022-04-13T18:00:00  total_mb=6163  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3585.5ms
[136/756] 2022-04-13T18:40:00  total_mb=6164  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3282.1ms
[137/756] 2022-04-13T19:20:00  total_mb=6211  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3463.0ms
[138/756] 2022-04-13T20:00:00  total_mb=6215  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3671.0ms
[139/756] 2022-04-13T20:40:00  total_mb=6220  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3429.8ms
[140/756] 2022-04-13T21:20:00  total_mb=4282  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2429.8ms
[141/756] 2022-04-13T22:00:00  total_mb=4418  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2368.8ms
[142/756] 2022-04-13T22:40:00  total_mb=4754  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2610.8ms
[143/756] 2022-04-13T23:20:00  total_mb=4906  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2583.4ms
[144/756] 2022-04-14T00:00:00  total_mb=4976  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2881.9ms
[145/756] 2022-04-14T00:40:00  total_mb=4985  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2662.3ms
[146/756] 2022-04-14T01:20:00  total_mb=5035  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=3129.5ms
[147/756] 2022-04-14T02:00:00  total_mb=5097  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2945.0ms
[148/756] 2022-04-14T02:40:00  total_mb=5103  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2735.6ms
[149/756] 2022-04-14T03:20:00  total_mb=5125  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2959.4ms
[150/756] 2022-04-14T04:00:00  total_mb=5162  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2736.2ms
[151/756] 2022-04-14T04:40:00  total_mb=5204  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2849.9ms
[152/756] 2022-04-14T05:20:00  total_mb=5219  pods=1
  → pod=target-app-757955768f-x25g9 status=200  latency=2828.2ms
[153/756] 2022-04-14T06:00:00  total_mb=5336  pods=2
  → pod=target-app-57f655b559-s5jts status=200  latency=1488.6ms
  → pod=target-app-757955768f-x25g9 status=200  latency=1856.2ms
[154/756] 2022-04-14T06:40:00  total_mb=5439  pods=1
  → pod=target-app-57f655b559-s5jts status=ERROR  latency=0.0ms
[155/756] 2022-04-14T07:20:00  total_mb=5463  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2815.5ms
[156/756] 2022-04-14T08:00:00  total_mb=5532  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2910.4ms
[157/756] 2022-04-14T08:40:00  total_mb=5633  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3077.9ms
[158/756] 2022-04-14T09:20:00  total_mb=5717  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3273.6ms
[159/756] 2022-04-14T10:00:00  total_mb=5811  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3362.4ms
[160/756] 2022-04-14T10:40:00  total_mb=5885  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3252.4ms
[161/756] 2022-04-14T11:20:00  total_mb=5887  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3416.5ms
[162/756] 2022-04-14T12:00:00  total_mb=6025  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3282.7ms
[163/756] 2022-04-14T12:40:00  total_mb=6080  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3565.5ms
[164/756] 2022-04-14T13:20:00  total_mb=6083  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3363.2ms
[165/756] 2022-04-14T14:00:00  total_mb=6111  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3439.9ms
[166/756] 2022-04-14T14:40:00  total_mb=6190  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3600.0ms
[167/756] 2022-04-14T15:20:00  total_mb=6150  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3596.4ms
[168/756] 2022-04-14T16:00:00  total_mb=6146  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3381.0ms
[169/756] 2022-04-14T16:40:00  total_mb=6194  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3214.1ms
[170/756] 2022-04-14T17:20:00  total_mb=6199  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3399.1ms
[171/756] 2022-04-14T18:00:00  total_mb=6209  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3563.0ms
[172/756] 2022-04-14T18:40:00  total_mb=6217  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3374.2ms
[173/756] 2022-04-14T19:20:00  total_mb=6179  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3472.6ms
[174/756] 2022-04-14T20:00:00  total_mb=6169  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3306.3ms
[175/756] 2022-04-14T20:40:00  total_mb=6182  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3375.2ms
[176/756] 2022-04-14T21:20:00  total_mb=4185  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2549.6ms
[177/756] 2022-04-14T22:00:00  total_mb=4339  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2674.2ms
[178/756] 2022-04-14T22:40:00  total_mb=4608  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2906.8ms
[179/756] 2022-04-14T23:20:00  total_mb=4841  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2702.6ms
[180/756] 2022-04-15T00:00:00  total_mb=4925  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2802.3ms
[181/756] 2022-04-15T00:40:00  total_mb=4926  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2987.8ms
[182/756] 2022-04-15T01:20:00  total_mb=5013  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3008.9ms
[183/756] 2022-04-15T02:00:00  total_mb=5046  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2763.3ms
[184/756] 2022-04-15T02:40:00  total_mb=5131  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2884.0ms
[185/756] 2022-04-15T03:20:00  total_mb=5141  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2764.7ms
[186/756] 2022-04-15T04:00:00  total_mb=5201  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3207.8ms
[187/756] 2022-04-15T04:40:00  total_mb=5182  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2854.0ms
[188/756] 2022-04-15T05:20:00  total_mb=5171  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=2948.5ms
[189/756] 2022-04-15T06:00:00  total_mb=5181  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3000.4ms
[190/756] 2022-04-15T06:40:00  total_mb=5231  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3024.1ms
[191/756] 2022-04-15T07:20:00  total_mb=5466  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3020.0ms
[192/756] 2022-04-15T08:00:00  total_mb=5538  pods=1
  → pod=target-app-757955768f-mx4r6 status=200  latency=3563.0ms
[193/756] 2022-04-15T08:40:00  total_mb=5573  pods=2
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=1511.1ms
  → pod=target-app-757955768f-mx4r6 status=200  latency=1947.9ms
[194/756] 2022-04-15T09:20:00  total_mb=5809  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3097.6ms
[195/756] 2022-04-15T10:00:00  total_mb=5964  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3681.3ms
[196/756] 2022-04-15T10:40:00  total_mb=6054  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3623.0ms
[197/756] 2022-04-15T11:20:00  total_mb=6054  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3669.5ms
[198/756] 2022-04-15T12:00:00  total_mb=6139  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3671.9ms
[199/756] 2022-04-15T12:40:00  total_mb=6209  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3617.6ms
[200/756] 2022-04-15T13:20:00  total_mb=6256  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3663.3ms
[201/756] 2022-04-15T14:00:00  total_mb=6273  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3586.4ms
[202/756] 2022-04-15T14:40:00  total_mb=6270  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3625.1ms
[203/756] 2022-04-15T15:20:00  total_mb=6282  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3387.1ms
[204/756] 2022-04-15T16:00:00  total_mb=6317  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3353.6ms
[205/756] 2022-04-15T16:40:00  total_mb=6359  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3699.8ms
[206/756] 2022-04-15T17:20:00  total_mb=6361  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3448.8ms
[207/756] 2022-04-15T18:00:00  total_mb=6347  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3628.8ms
[208/756] 2022-04-15T18:40:00  total_mb=6366  pods=1
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=3464.4ms
[209/756] 2022-04-15T19:20:00  total_mb=6449  pods=2
  → pod=target-app-55dc8c66cd-4hrtw status=200  latency=2078.1ms
  → pod=target-app-757955768f-vnkrw status=200  latency=1571.7ms
[210/756] 2022-04-15T20:00:00  total_mb=6446  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3308.4ms
[211/756] 2022-04-15T20:40:00  total_mb=6452  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3298.7ms
[212/756] 2022-04-15T21:20:00  total_mb=4223  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2520.8ms
[213/756] 2022-04-15T22:00:00  total_mb=4419  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2569.1ms
[214/756] 2022-04-15T22:40:00  total_mb=4661  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2748.5ms
[215/756] 2022-04-15T23:20:00  total_mb=4894  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2885.3ms
[216/756] 2022-04-16T00:00:00  total_mb=4985  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3012.9ms
[217/756] 2022-04-16T00:40:00  total_mb=5032  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2937.6ms
[218/756] 2022-04-16T01:20:00  total_mb=5105  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2888.0ms
[219/756] 2022-04-16T02:00:00  total_mb=5068  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3226.1ms
[220/756] 2022-04-16T02:40:00  total_mb=5142  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3143.4ms
[221/756] 2022-04-16T03:20:00  total_mb=5157  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2770.6ms
[222/756] 2022-04-16T04:00:00  total_mb=5156  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2842.3ms
[223/756] 2022-04-16T04:40:00  total_mb=5099  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2830.5ms
[224/756] 2022-04-16T05:20:00  total_mb=5127  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2894.6ms
[225/756] 2022-04-16T06:00:00  total_mb=5080  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3041.7ms
[226/756] 2022-04-16T06:40:00  total_mb=5125  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2762.3ms
[227/756] 2022-04-16T07:20:00  total_mb=5196  pods=1
  Error on attempt 1/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-57f655b559-df5sn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-df5sn" not found
, retrying in 3s …
  → pod=target-app-757955768f-vnkrw status=200  latency=2862.2ms
[228/756] 2022-04-16T08:00:00  total_mb=5281  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2845.5ms
[229/756] 2022-04-16T08:40:00  total_mb=5357  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2958.8ms
[230/756] 2022-04-16T09:20:00  total_mb=5350  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2958.0ms
[231/756] 2022-04-16T10:00:00  total_mb=5357  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3259.0ms
[232/756] 2022-04-16T10:40:00  total_mb=5361  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3146.0ms
[233/756] 2022-04-16T11:20:00  total_mb=5376  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=3231.6ms
[234/756] 2022-04-16T12:00:00  total_mb=5374  pods=1
  → pod=target-app-757955768f-vnkrw status=200  latency=2923.3ms
[235/756] 2022-04-16T12:40:00  total_mb=5410  pods=2
  → pod=target-app-57f655b559-df5sn status=200  latency=1421.0ms
  → pod=target-app-757955768f-vnkrw status=200  latency=2246.7ms
[236/756] 2022-04-16T13:20:00  total_mb=5427  pods=1
  → pod=target-app-57f655b559-df5sn status=ERROR  latency=0.0ms
[237/756] 2022-04-16T14:00:00  total_mb=5501  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3297.4ms
[238/756] 2022-04-16T14:40:00  total_mb=5485  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3202.8ms
[239/756] 2022-04-16T15:20:00  total_mb=5484  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3138.1ms
[240/756] 2022-04-16T16:00:00  total_mb=5424  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=2939.7ms
[241/756] 2022-04-16T16:40:00  total_mb=5433  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3100.1ms
[242/756] 2022-04-16T17:20:00  total_mb=5441  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3443.7ms
[243/756] 2022-04-16T18:00:00  total_mb=5462  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3217.2ms
[244/756] 2022-04-16T18:40:00  total_mb=5528  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3142.0ms
[245/756] 2022-04-16T19:20:00  total_mb=5598  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3209.4ms
[246/756] 2022-04-16T20:00:00  total_mb=5654  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3170.1ms
[247/756] 2022-04-16T20:40:00  total_mb=5632  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=3083.3ms
[248/756] 2022-04-16T21:20:00  total_mb=3817  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=2435.9ms
[249/756] 2022-04-16T22:00:00  total_mb=3984  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=2276.9ms
[250/756] 2022-04-16T22:40:00  total_mb=4046  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=2514.4ms
[251/756] 2022-04-16T23:20:00  total_mb=4148  pods=1
  → pod=target-app-757955768f-nsvtx status=200  latency=2507.6ms
[252/756] 2022-04-17T00:00:00  total_mb=4227  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2224.4ms
[253/756] 2022-04-17T00:40:00  total_mb=4364  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2691.0ms
[254/756] 2022-04-17T01:20:00  total_mb=4464  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2515.2ms
[255/756] 2022-04-17T02:00:00  total_mb=4471  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2614.1ms
[256/756] 2022-04-17T02:40:00  total_mb=4496  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2612.1ms
[257/756] 2022-04-17T03:20:00  total_mb=4510  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2524.7ms
[258/756] 2022-04-17T04:00:00  total_mb=4478  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2777.9ms
[259/756] 2022-04-17T04:40:00  total_mb=4549  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2458.4ms
[260/756] 2022-04-17T05:20:00  total_mb=4902  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2850.3ms
[261/756] 2022-04-17T06:00:00  total_mb=5050  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2665.5ms
[262/756] 2022-04-17T06:40:00  total_mb=5075  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2879.8ms
[263/756] 2022-04-17T07:20:00  total_mb=5079  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=3117.3ms
[264/756] 2022-04-17T08:00:00  total_mb=5120  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2844.3ms
[265/756] 2022-04-17T08:40:00  total_mb=5174  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2999.4ms
[266/756] 2022-04-17T09:20:00  total_mb=5267  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=2849.2ms
[267/756] 2022-04-17T10:00:00  total_mb=5400  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=3082.1ms
[268/756] 2022-04-17T10:40:00  total_mb=5487  pods=1
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=3103.1ms
[269/756] 2022-04-17T11:20:00  total_mb=5500  pods=2
  → pod=target-app-757955768f-7pt7s status=200  latency=1479.0ms
  → pod=target-app-799b9dff59-nvjd2 status=200  latency=1846.7ms
[270/756] 2022-04-17T12:00:00  total_mb=5507  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=2939.2ms
[271/756] 2022-04-17T12:40:00  total_mb=5510  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3185.8ms
[272/756] 2022-04-17T13:20:00  total_mb=5590  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3018.2ms
[273/756] 2022-04-17T14:00:00  total_mb=5652  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3098.5ms
[274/756] 2022-04-17T14:40:00  total_mb=5657  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3008.7ms
[275/756] 2022-04-17T15:20:00  total_mb=5657  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3445.7ms
[276/756] 2022-04-17T16:00:00  total_mb=5660  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3223.4ms
[277/756] 2022-04-17T16:40:00  total_mb=5678  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3086.4ms
[278/756] 2022-04-17T17:20:00  total_mb=5736  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3244.3ms
[279/756] 2022-04-17T18:00:00  total_mb=5743  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3565.9ms
[280/756] 2022-04-17T18:40:00  total_mb=5660  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=2997.4ms
[281/756] 2022-04-17T19:20:00  total_mb=5612  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3097.4ms
[282/756] 2022-04-17T20:00:00  total_mb=5607  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3347.8ms
[283/756] 2022-04-17T20:40:00  total_mb=5613  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=3128.6ms
[284/756] 2022-04-17T21:20:00  total_mb=4141  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=2434.3ms
[285/756] 2022-04-17T22:00:00  total_mb=4237  pods=1
  → pod=target-app-757955768f-7pt7s status=200  latency=2379.7ms
[286/756] 2022-04-17T22:40:00  total_mb=4493  pods=2
  → pod=target-app-757955768f-7pt7s status=200  latency=1488.5ms
  → pod=target-app-799b9dff59-wqc49 status=200  latency=1189.4ms
[287/756] 2022-04-17T23:20:00  total_mb=4813  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2530.9ms
[288/756] 2022-04-18T00:00:00  total_mb=4909  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2786.6ms
[289/756] 2022-04-18T00:40:00  total_mb=4922  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2933.3ms
[290/756] 2022-04-18T01:20:00  total_mb=4943  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2696.7ms
[291/756] 2022-04-18T02:00:00  total_mb=5070  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2844.9ms
[292/756] 2022-04-18T02:40:00  total_mb=5158  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=3142.2ms
[293/756] 2022-04-18T03:20:00  total_mb=5169  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=3120.3ms
  Error on attempt 1/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-57f655b559-p6cgn: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-p6cgn" not found
, retrying in 3s …
[294/756] 2022-04-18T04:00:00  total_mb=5176  pods=1
  → pod=target-app-799b9dff59-wqc49 status=200  latency=2894.7ms
[295/756] 2022-04-18T04:40:00  total_mb=5241  pods=1
